,fname,labels,mids,split
155,97623,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
156,97624,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
157,97625,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
158,97626,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
159,97627,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
160,97629,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
161,97630,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
162,97631,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
163,97632,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
164,97633,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
165,97634,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
166,97635,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
167,97636,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
168,97637,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
169,97638,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
170,97639,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
171,97641,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
172,97642,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
173,97643,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
174,97644,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
175,97645,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
176,97646,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
177,97647,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
178,97648,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
179,97649,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
180,97650,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
181,97651,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
182,97652,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
183,97653,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
184,5366,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
185,97654,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
186,97655,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
187,97656,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
188,97657,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
189,36237,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
190,201110,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
191,63899,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
192,63901,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
193,63902,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
194,63904,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
195,63906,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
196,130468,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
197,63909,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
198,232716,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
199,324052,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
200,324053,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
201,40404,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
202,324055,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
203,40405,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
204,324057,"['Electric guitar', 'Strum', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/07s0s5r,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
205,324058,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
206,324059,"['Electric guitar', 'Strum', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/07s0s5r,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
207,324060,"['Electric guitar', 'Strum', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/07s0s5r,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
208,324061,"['Electric guitar', 'Strum', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/07s0s5r,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
209,324062,"['Electric guitar', 'Strum', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/07s0s5r,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
210,324063,"['Electric guitar', 'Strum', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/07s0s5r,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
211,40413,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
212,40408,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
213,40409,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
214,40410,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
215,40411,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
216,40412,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
217,40415,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
218,40414,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
219,40417,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
220,40418,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
221,40426,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
222,40419,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
223,40420,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
224,40421,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
225,40423,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
226,40424,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
227,40425,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
228,40427,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
229,40428,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
230,2547,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
231,40429,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
232,40430,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
233,2550,"['Electric guitar', 'Acoustic guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/042v_gx,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
234,40431,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
235,40432,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
236,40433,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
237,40442,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
238,40434,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
239,40435,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
240,40436,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
241,40437,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
242,40439,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
243,40440,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
244,40441,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
245,40443,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
246,40444,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
247,40445,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
248,40446,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
249,40447,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
250,40448,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
251,40449,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
252,40450,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
253,40451,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
254,40452,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
255,40453,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
256,40454,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
257,40462,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
258,40455,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
259,40456,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
260,40457,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
261,40458,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
262,40459,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
263,40468,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
264,40460,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
265,40461,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
266,135703,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
267,40463,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
268,40473,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
269,40465,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
270,40466,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
271,40476,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
272,237085,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
273,40406,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
274,40470,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
275,40471,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
276,40472,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
277,40407,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
278,237083,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
279,40475,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
280,40477,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
281,40478,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
282,40479,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
283,237087,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val
284,40481,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
285,40483,"['Electric guitar', 'Guitar', 'Plucked string instrument', 'Musical instrument', 'Music']","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train
